"","target","bat_h","bat_2b","bat_hr","bat_bb","bat_so","bat_hbp","p_h","p_hr","p_bb","p_so","f_dp","bat_3b^0.39","bas_sb^0.24","bas_cs^0.23","f_e^-0.76","bat_1b","total_bases","saber"
"164",103,1481,309,197,608,962,48,1481,197,608,962,122,6.15447619721736,9.79682022655812,7.02246917279332,1.28558300688413,968.845523802783,2393.30895239443,1137.00233050826
"165",95,1490,274,179,595,1010,59,1490,179,595,1010,138,6.58208692528715,9.79682022655812,6.60248578742018,1.28962688347427,1030.41791307471,2314.16417385057,1106.0138751737
"166",88,1432,263,174,493,1039,45,1432,174,493,1039,133,6.30059943216861,8.03471557574573,6.11996713095119,1.2833924227247,988.699400567831,2229.60119886434,1064.90578035525
"167",101,1608,321,235,545,933,49,1608,235,545,933,166,7.2324626715183,7.39047119306469,4.4920518502359,1.28796012699166,1044.76753732848,2648.46492534304,1263.44987311562
"168",96,1503,304,178,587,1158,59,1503,178,587,1158,171,7.93337441846182,8.06946387301018,5.28473944806696,1.28681654518169,1013.06662558154,2356.86674883692,1117.46550821446
"169",90,1453,308,184,534,1084,45,1453,184,534,1084,170,7.93337441846182,8.27178051250525,5.28473944806696,1.27757141696785,953.066625581538,2328.86674883692,1101.6837455664
"170",79,1510,312,222,526,1169,52,1510,222,526,1169,146,6.58208692528715,6.66112562542623,5.48458887342707,1.28218132276353,969.417913074713,2501.16417385057,1190.56216511818
"171",57,1478,227,31,384,454,51,1748,37,454,537,125,11.4833154356111,11.0027848858516,8.07075537488293,1.31049122307975,1208.51668456439,1820.96663087122,829.104948690675
"172",93,1494,248,35,444,390,51,1780,42,529,465,145,11.1244573836429,10.1287638715667,6.77692382520265,1.3065634469487,1199.87554261636,1869.24891476729,851.444341634057
"173",76,1320,193,14,316,628,56,1538,16,368,732,110,11.5533911761455,9.0480276857247,8.5126194933595,1.30600064766409,1101.44660882385,1578.10678235229,711.253561262475
"174",69,1349,163,11,354,649,51,1438,12,377,692,83,9.77788709196816,10.064278426833,9.37433192304923,1.30477945667478,1165.22211290803,1564.55577418394,708.606749995766
"175",83,1353,158,22,398,570,56,1471,24,433,639,87,10.5176879208158,11.5406503904959,8.04131918839688,1.30608374146682,1162.48231207918,1598.03537584163,732.129428334779
"176",74,1411,164,11,394,460,43,1504,12,420,542,103,10.6734647064768,9.91018177093124,8.43362324446685,1.30473032837621,1225.32653529352,1629.34692941295,738.859047291392
"177",88,1344,184,21,366,680,42,1432,22,390,755,103,9.69132887728342,9.46322484045369,7.13883046348521,1.3030399012763,1129.30867112272,1610.38265775457,733.067182006774
"178",66,1243,125,11,357,568,51,1342,12,386,735,116,9.15066725994239,9.77380186402442,9.37433192304923,1.3049250427998,1097.84933274006,1419.30133451988,647.017837856829
"179",49,1162,138,13,437,599,51,1222,14,460,634,119,10.3589628000037,10.4383790711859,9.69647244524053,1.30908716424262,1000.6410372,1359.71792560001,620.96446096306
"180",48,1270,199,18,490,611,51,1354,19,522,576,111,10.6734647064768,9.43840585364124,7.85955353214687,1.30844736554878,1042.32653529352,1544.34692941295,701.078445209242
"181",56,1328,175,20,472,514,51,1397,21,497,485,134,11.2697446305722,10.5761548484545,7.28805434359766,1.30770340622612,1121.73025536943,1585.53948926114,724.287327673794
"182",60,1263,190,19,482,814,42,1337,20,510,862,132,11.4126901844608,11.2283534295288,8.48646914141573,1.3062874681476,1042.58730981554,1532.82538036892,697.27834429961
"183",75,1314,196,18,448,914,43,1391,19,474,968,121,11.5533911761455,11.6510006574549,10.3085243091116,1.30694013322806,1088.44660882385,1587.10678235229,720.147732558358
"184",66,1320,175,20,497,805,42,1389,21,523,847,151,10.7502917703184,11.07329799318,9.73503293147186,1.30753727944489,1114.24970822968,1576.50058354064,720.831540910693
"185",83,1328,190,15,660,673,43,1397,16,694,708,126,9.51529089639493,11.6353821452581,8.48646914141573,1.30350981572632,1113.48470910361,1582.03058179279,722.396378992947
"186",60,1315,193,16,426,568,51,1383,17,448,598,146,10.5959358208692,10.1712578486596,9.28967598970292,1.30530057376311,1095.40406417913,1577.19187164174,714.718674245879
"187",77,1381,202,7,527,451,42,1834,9,700,599,114,9.51529089639493,10.5371978907228,9.35333278084877,1.30297932330396,1162.48470910361,1623.03058179279,732.002718717478
"188",78,1438,218,36,456,516,51,1676,42,531,601,114,11.9629058734998,8.06946387301018,6.94260766390674,1.30279502947177,1172.0370941265,1787.925811747,819.124527175288
"189",80,1748,295,53,452,359,42,1851,56,479,380,126,12.1610722662106,9.23460243771531,7.6681839655042,1.30254315234809,1387.83892773379,2226.32214453242,1018.24312581983
"190",85,1741,259,70,434,428,51,1831,74,457,450,134,13.6157066662808,8.43289738727373,7.36031150390431,1.30194912645096,1398.38429333372,2237.23141333256,1036.68702924131
"191",98,1781,306,103,498,401,51,1874,108,524,422,166,12.854396402071,9.58526307754409,7.43109698637498,1.29964422027667,1359.14560359793,2421.70879280414,1128.77553411812
"192",79,1587,264,87,471,451,43,1691,93,502,481,155,10.5959358208692,7.39047119306469,6.69086526413868,1.29795543230932,1225.40406417913,2133.19187164174,995.139698007035
"193",79,1645,284,71,496,372,56,1753,76,529,396,150,10.5959358208692,8.23876728647849,7.89048433349191,1.29795543230932,1279.40406417913,2163.19187164174,999.720541035952
"194",65,1524,266,76,460,489,42,1603,80,484,514,176,11.7604310500492,7.2644252133865,7.36031150390431,1.30221796566424,1170.23956894995,2041.5208621001,946.402012044837
"195",62,1525,277,58,469,445,56,1615,61,497,471,176,10.2784475664485,8.40118439118763,7.17674971378503,1.30362336567603,1179.72155243355,1996.5568951329,916.750402597078
"196",86,1505,290,66,576,504,43,1583,69,606,530,154,11.6229285572275,7.85618871317094,6.06738871994857,1.2985488942557,1137.37707144277,2016.24585711446,927.872502299652
"197",67,1489,304,79,523,579,42,1566,83,550,609,160,10.9019059535242,8.46436442415961,7.36031150390431,1.29901936797971,1095.09809404648,2051.80381190705,945.397507171327
"198",66,1531,302,80,513,610,43,1611,84,540,642,168,10.5176879208158,7.74498924114431,7.6681839655042,1.30241448763579,1138.48231207918,2094.03537584163,966.459092698714
"199",66,1580,288,70,533,555,42,1662,74,561,584,164,11.1244573836429,7.59151536073121,6.98277541121483,1.29883369482363,1210.87554261636,2100.24891476729,969.144098947495
"200",59,1434,262,69,558,597,56,1538,74,599,640,174,10.8264335482522,7.74498924114431,6.94260766390674,1.29481122028957,1092.17356645175,1924.6528670965,891.301014474258
"201",71,1510,269,66,548,673,56,1609,70,584,717,171,10.3589628000037,6.3434143978962,5.35290437900384,1.29901936797971,1164.6410372,1997.71792560001,923.520738640624
"202",69,1541,310,78,632,598,42,1642,83,674,637,147,9.60380644556846,6.45262449091941,4.9168886077011,1.29892694300474,1143.39619355443,2104.20761289114,971.450467424798
"203",61,1601,319,84,666,668,56,1706,90,710,712,152,10.9019059535242,7.30691985294074,4.39828742195252,1.29911098109809,1187.09809404648,2193.80381190705,1014.33360797427
"204",48,1655,344,75,541,536,43,1741,79,569,564,175,8.86511934426502,5.45697691754388,4.99443208292869,1.29743487577495,1227.13488065574,2241.73023868853,1027.4179760404
"205",45,1528,255,96,588,637,56,1607,101,619,670,151,9.51529089639493,6.55845017062523,5.79008038380534,1.29990073708852,1167.48470910361,2090.03058179279,982.117984335121
"206",70,1497,292,124,585,675,51,1575,130,615,710,188,10.1971372053228,6.76086056752783,5.90404728706699,1.29546096879403,1070.80286279468,2181.39427441065,1024.27868271217
"207",74,1515,296,96,815,581,56,1594,101,536.5,611,164,10.1971372053228,6.71134841363698,5.84760004459553,1.29454129915708,1112.80286279468,2119.39427441065,990.240263157487
"208",77,1352,244,83,606,689,42,1441,88,646,734,135,8.04328659940716,5.93041444710285,6.11996713095119,1.29494398463407,1016.95671340059,1861.08657319881,871.531152569993
"209",94,1397,235,76,559,635,42,1470,80,588,668,149,8.96152998078935,6.3434143978962,5.48458887342707,1.29711038577767,1077.03847001921,1877.92305996158,878.129311881446
"210",87,1397,231,68,536,595,43,1499,73,575,638,132,8.25793736328901,5.06827713445598,5.35290437900384,1.29369450322822,1089.74206263671,1848.51587472658,861.979411457105
"211",69,1420,231,88,489,750,56,1494,93,514,789,165,9.05669882767857,4.80814203694365,5.6105896627489,1.29558681281442,1091.94330117232,1933.11339765536,908.117322554775
"212",62,1302,199,95,613,698,51,1370,100,645,734,178,9.69132887728342,7.59151536073121,6.4181527805423,1.29181270380734,998.308671122717,1805.38265775457,858.119514271275
"213",62,1523,266,67,612,606,51,1613,71,648,642,201,10.5959358208692,7.34893098064556,6.1716709366244,1.29688873319942,1179.40406417913,2011.19187164174,932.039183622465
"214",56,1369,224,123,664,736,43,1440,129,698,774,162,7.35469423572852,5.99267669569499,5.84760004459553,1.29643203987328,1014.64530576427,1976.70938847146,944.262526574307
"215",61,1335,247,112,726,783,42,1404,118,764,824,163,8.76742318008936,6.05377425606717,5.90404728706699,1.29964422027667,967.232576819911,1935.53484636018,915.939847265129
"216",55,1355,235,90,548,729,51,1425,95,576,767,188,9.15066725994239,5.8021802467856,5.79008038380534,1.29711038577767,1020.84933274006,1878.30133451988,882.466541649685
"217",67,1410,237,86,568,757,42,1483,90,598,796,185,9.05669882767857,5.45697691754388,5.54826445502029,1.29507531786407,1077.94330117232,1923.11339765536,902.753703446493
"218",57,1377,205,55,492,667,43,1449,58,518,702,160,9.42575189810239,5.45697691754388,5.35290437900384,1.2939831598663,1107.5742481019,1765.8515037962,821.54590196276
"219",60,1329,186,57,589,781,42,1398,60,620,822,167,8.36281450726582,5.73609038296346,6.22253283853235,1.29595653361097,1077.63718549273,1702.72562901453,798.666945250017
"220",73,1307,208,96,592,763,43,1375,101,623,803,149,7.82163714729927,6.05377425606717,6.01390097018055,1.29164315426122,995.178362852701,1818.6432742946,863.187453764703
"221",81,1413,204,93,537,745,42,1506,99,572,794,169,8.4661445445662,7.08934012352622,5.6105896627489,1.28681654518169,1107.53385545543,1912.93228908913,907.272139616998
"222",78,1306,206,114,511,774,42,1383,121,541,820,168,5.69136086939904,5.66859915802551,5.6105896627489,1.28796012699166,980.308639130601,1865.3827217388,890.72945667018
"223",78,1304,191,115,564,726,51,1372,121,593,764,171,6.30059943216861,5.86693457017965,4.75490057359325,1.2939831598663,991.699400567831,1852.60119886434,889.109408522568
"224",94,1375,217,129,627,843,51,1446,136,660,887,181,7.70799248689177,5.93041444710285,4.75490057359325,1.28608791789338,1021.29200751311,1994.41598497378,955.273847058929
"225",95,1393,227,149,581,902,55,1393,149,581,902,173,7.82163714729927,5.93041444710285,5.14332179167555,1.28902363858071,1009.1783628527,2082.6432742946,999.02882214921
"226",77,1363,225,156,516,931,59,1363,156,516,931,152,7.59235194689354,6.28745933640333,5.28473944806696,1.28817894538894,974.407648053106,2071.18470389379,994.077158138363
"227",86,1359,207,146,469,940,81,1359,146,469,940,157,7.35469423572852,8.43289738727373,5.41949379092621,1.28218132276353,998.645305764271,2018.70938847146,970.887011078989
"228",97,1357,229,162,537,1019,72,1357,162,537,1019,159,5.69136086939904,7.78241369622632,5.67162849756961,1.28088114204465,960.308639130601,2083.3827217388,1001.20969550064
"229",94,1299,227,125,529,907,74,1299,125,529,907,152,8.04328659940716,7.34893098064556,5.21491068822586,1.28902363858071,938.956713400593,1917.08657319881,911.978956227429
"230",98,1444,246,177,520,938,56,1462,179,527,950,144,7.70799248689177,6.85784359256521,6.01390097018055,1.28681654518169,1013.29200751311,2236.41598497378,1073.27657218891
"231",76,1320,216,139,534,1008,89,1328,140,537,1014,145,8.668395196373,6.76086056752783,5.6105896627489,1.28881691737483,956.331604803627,1970.33679039275,943.538055214358
"232",91,1187,215,133,570,1019,79,1187,133,570,1019,131,6.85067066270533,7.78241369622632,5.28473944806696,1.28773811031432,832.149329337295,1814.70134132541,866.968345117539
"233",109,1465,234,175,634,806,60,1465,175,634,806,145,6.98058841011198,7.92858368209117,6.06738871994857,1.28279739944361,1049.01941158989,2237.96117682022,1079.46644520474
"234",108,1424,213,179,717,952,62,1424,179,717,952,148,6.44305863238608,7.99965715418044,5.73144033818381,1.28705211886521,1025.55694136761,2186.88611726477,1062.04614678579
"235",104,1417,212,162,689,865,49,1453,166,706,887,152,6.58208692528715,7.39047119306469,5.73144033818381,1.28657737877476,1036.41791307471,2128.16417385057,1030.26037869158
"236",84,1213,203,105,533,984,51,1276,110,561,1035,158,7.2324626715183,7.92858368209117,5.95946694059038,1.28396750030445,897.767537328482,1745.46492534304,830.39354975564
"237",97,1474,229,119,648,752,51,1474,119,648,752,184,9.05669882767857,9.75066493707712,6.94260766390674,1.28751282136904,1116.94330117232,2078.11339765536,990.408542191992
"238",91,1418,226,116,509,770,43,1418,116,509,770,174,6.71789429886359,9.72740801660869,6.69086526413868,1.28942856088394,1069.28210570114,2005.43578859773,953.84918554056
"239",92,1408,228,126,591,850,51,1435,128,602,866,178,7.59235194689354,8.70774835593455,6.60248578742018,1.28506186626062,1046.40764805311,2029.18470389379,968.270571840362
"240",88,1326,213,119,519,883,43,1326,119,519,883,157,6.85067066270533,9.84250684279409,6.81912554536376,1.28728418381546,987.149329337295,1909.70134132541,911.296271755768
"241",98,1442,232,149,563,951,61,1451,150,566,957,190,6.44305863238608,8.23876728647849,6.37036688048799,1.28452366193919,1054.55694136761,2133.88611726477,1023.5052415356
"242",91,1406,250,155,555,869,61,1415,156,558,874,167,5.52764049890682,7.66902511676718,6.81912554536376,1.28558300688413,995.472359501093,2132.05528099781,1018.9129117538
"243",104,1427,263,184,619,863,77,1454,187,631,879,164,6.30059943216861,8.55733306044444,6.32185251311788,1.28922749920218,973.699400567831,2254.60119886434,1080.20622955233
"244",100,1523,258,156,587,766,75,1523,156,587,766,178,6.98058841011198,8.85289695653001,5.67162849756961,1.28088114204465,1102.01941158989,2262.96117682022,1081.53842300859
"245",91,1362,255,136,623,700,51,1518,210,536.5,1080,176,5.18369954550798,7.17793229520226,6.4181527805423,1.28396750030445,965.816300454492,2035.36739909102,967.761190200129
"246",94,1478,259,179,634,796,89,1478,179,634,796,140,6.71789429886359,6.50594512820119,5.67162849756961,1.28279739944361,1033.28210570114,2287.43578859773,1097.53438933723
"247",98,1492,283,168,601,800,43,1492,168,601,800,159,6.71789429886359,7.08934012352622,5.35290437900384,1.28796012699166,1034.28210570114,2292.43578859773,1091.22640375522
"248",85,1374,234,160,620,884,88,1374,160,620,884,166,6.15447619721736,6.61016803789649,5.54826445502029,1.28839463723263,973.845523802783,2100.30895239443,1008.9472747944
"249",84,1460,235,215,608,914,75,1469,216,612,920,169,6.00442897728118,7.43155257914948,5.95946694059038,1.28681654518169,1003.99557102272,2352.00885795456,1140.38450564123
"250",73,1425,223,169,563,862,43,1425,169,563,862,163,4.41314107815599,7.22143392830582,5.41949379092621,1.29076243923413,1028.58685892184,2163.82628215631,1045.22246811449
"251",67,1437,219,211,524,939,95,1437,211,524,939,174,5.69136086939904,7.43155257914948,6.06738871994857,1.28506186626062,1001.3086391306,2300.3827217388,1117.97042547681
"252",54,1283,200,138,507,874,47,1291,139,510,879,173,5.69136086939904,7.43155257914948,6.01390097018055,1.28751282136904,939.308639130601,1908.3827217388,918.329597423587
"253",87,1369,238,129,593,957,67,1369,129,593,957,163,7.47462018216802,9.0480276857247,6.5573797411403,1.27796875782682,994.525379817832,2008.94924036434,956.40345570584
"254",76,1336,235,133,664,968,55,1344,134,668,974,152,6.00442897728118,8.3692209209838,6.4181527805423,1.27984115567602,961.995571022719,1982.00885795456,946.551349065364
"255",67,1421,256,170,528,974,48,1421,170,528,974,172,6.98058841011198,6.55845017062523,5.35290437900384,1.27873987004688,988.019411589888,2200.96117682022,1052.27377742018
"256",89,1423,243,148,647,827,48,1423,148,647,827,168,7.82163714729927,8.17191005464711,6.22253283853235,1.28019435954868,1024.1783628527,2125.6432742946,1016.76194956216
"257",85,1470,287,157,655,930,59,1470,157,655,930,171,6.30059943216861,7.59151536073121,6.5116364481651,1.28249206525661,1019.69940056783,2240.60119886434,1063.78873054783
"258",91,1514,268,201,634,947,43,1518,291,536.5,1370,149,6.98058841011198,8.52657805251546,4.19990886693394,1.27589735191672,1038.01941158989,2398.96117682022,1152.88643603935
"259",80,1425,258,195,646,903,51,1603,219,727,1016,159,7.10780457688447,8.64823898813891,6.37036688048799,1.27545622367447,964.892195423115,2282.21560915377,1096.34556906314
"260",88,1557,299,257,645,915,56,1557,257,645,915,173,6.98058841011198,7.70719590211276,5.79008038380534,1.28154299942163,994.019411589888,2640.96117682022,1268.14532429114
"261",98,1498,264,196,586,952,69,1498,196,586,952,148,6.00442897728118,7.17793229520226,4.83709662986251,1.28154299942163,1031.99557102272,2362.00885795456,1134.94794618802
"262",79,1520,303,214,593,903,43,1520,214,593,903,144,3.97254458758225,8.06946387301018,6.22253283853235,1.27545622367447,999.027455412418,2472.94508917516,1181.4857476018
